source_system,source_file,schema_name,table_name,field_name,table_field,ordinal_position,data_type,size_text,full_type,max_length,numeric_precision,numeric_scale,is_nullable
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_address.sql,,ssd_address,addr_table_id,ssd_address.addr_table_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files_tsql/ssd_address.sql,,ssd_address,addr_table_id,ssd_address.addr_table_id,1,nvarchar,48,nvarchar(48),48,,,False
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_address.sql,,ssd_address,addr_person_id,ssd_address.addr_person_id,2,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files_tsql/ssd_address.sql,,ssd_address,addr_person_id,ssd_address.addr_person_id,2,nvarchar,48,nvarchar(48),48,,,True
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_address.sql,,ssd_address,addr_address_type,ssd_address.addr_address_type,3,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files_tsql/ssd_address.sql,,ssd_address,addr_address_type,ssd_address.addr_address_type,3,nvarchar,48,nvarchar(48),48,,,True
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_address.sql,,ssd_address,addr_address_start_date,ssd_address.addr_address_start_date,4,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files_tsql/ssd_address.sql,,ssd_address,addr_address_start_date,ssd_address.addr_address_start_date,4,datetime,,datetime,,,,True
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_address.sql,,ssd_address,addr_address_end_date,ssd_address.addr_address_end_date,5,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files_tsql/ssd_address.sql,,ssd_address,addr_address_end_date,ssd_address.addr_address_end_date,5,datetime,,datetime,,,,True
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_address.sql,,ssd_address,addr_address_postcode,ssd_address.addr_address_postcode,6,varchar,15,varchar(15),15,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files_tsql/ssd_address.sql,,ssd_address,addr_address_postcode,ssd_address.addr_address_postcode,6,nvarchar,15,nvarchar(15),15,,,True
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_address.sql,,ssd_address,addr_address_json,ssd_address.addr_address_json,7,varchar,1000,varchar(1000),1000,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files_tsql/ssd_address.sql,,ssd_address,addr_address_json,ssd_address.addr_address_json,7,nvarchar,1000,nvarchar(1000),1000,,,True
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_assessment_factors.sql,,ssd_assessment_factors,cinf_table_id,ssd_assessment_factors.cinf_table_id,1,varchar,48,varchar(48),48,,,False
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_assessment_factors.sql,,ssd_assessment_factors,cinf_assessment_id,ssd_assessment_factors.cinf_assessment_id,2,varchar,48,varchar(48),48,,,False
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_assessment_factors.sql,,ssd_assessment_factors,cinf_assessment_factors_json,ssd_assessment_factors.cinf_assessment_factors_json,3,text,,text,,,,True
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_care_leavers.sql,,ssd_care_leavers,clea_table_id,ssd_care_leavers.clea_table_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_care_leavers.sql,,ssd_care_leavers,clea_person_id,ssd_care_leavers.clea_person_id,2,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_care_leavers.sql,,ssd_care_leavers,clea_care_leaver_eligibility,ssd_care_leavers.clea_care_leaver_eligibility,3,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_care_leavers.sql,,ssd_care_leavers,clea_care_leaver_in_touch,ssd_care_leavers.clea_care_leaver_in_touch,4,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_care_leavers.sql,,ssd_care_leavers,clea_care_leaver_latest_contact,ssd_care_leavers.clea_care_leaver_latest_contact,5,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_care_leavers.sql,,ssd_care_leavers,clea_care_leaver_accommodation,ssd_care_leavers.clea_care_leaver_accommodation,6,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_care_leavers.sql,,ssd_care_leavers,clea_care_leaver_accom_suitable,ssd_care_leavers.clea_care_leaver_accom_suitable,7,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_care_leavers.sql,,ssd_care_leavers,clea_care_leaver_activity,ssd_care_leavers.clea_care_leaver_activity,8,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_care_leavers.sql,,ssd_care_leavers,clea_pathway_plan_review_date,ssd_care_leavers.clea_pathway_plan_review_date,9,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_care_leavers.sql,,ssd_care_leavers,clea_care_leaver_personal_advisor,ssd_care_leavers.clea_care_leaver_personal_advisor,10,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_care_leavers.sql,,ssd_care_leavers,clea_care_leaver_allocated_team,ssd_care_leavers.clea_care_leaver_allocated_team,11,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_care_leavers.sql,,ssd_care_leavers,clea_care_leaver_worker_id,ssd_care_leavers.clea_care_leaver_worker_id,12,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_assessments.sql,,ssd_cin_assessments,cina_assessment_id,ssd_cin_assessments.cina_assessment_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_assessments.sql,,ssd_cin_assessments,cina_person_id,ssd_cin_assessments.cina_person_id,2,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_assessments.sql,,ssd_cin_assessments,cina_referral_id,ssd_cin_assessments.cina_referral_id,3,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_assessments.sql,,ssd_cin_assessments,cina_assessment_start_date,ssd_cin_assessments.cina_assessment_start_date,4,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_assessments.sql,,ssd_cin_assessments,cina_assessment_child_seen,ssd_cin_assessments.cina_assessment_child_seen,5,char,1,char(1),1,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_assessments.sql,,ssd_cin_assessments,cina_assessment_auth_date,ssd_cin_assessments.cina_assessment_auth_date,6,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_assessments.sql,,ssd_cin_assessments,cina_assessment_outcome_json,ssd_cin_assessments.cina_assessment_outcome_json,7,varchar,1000,varchar(1000),1000,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_assessments.sql,,ssd_cin_assessments,cina_assessment_outcome_nfa,ssd_cin_assessments.cina_assessment_outcome_nfa,8,char,1,char(1),1,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_assessments.sql,,ssd_cin_assessments,cina_assessment_team,ssd_cin_assessments.cina_assessment_team,9,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_assessments.sql,,ssd_cin_assessments,cina_assessment_worker_id,ssd_cin_assessments.cina_assessment_worker_id,10,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_episodes.sql,,ssd_cin_episodes,cine_referral_id,ssd_cin_episodes.cine_referral_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_episodes.sql,,ssd_cin_episodes,cine_person_id,ssd_cin_episodes.cine_person_id,2,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_episodes.sql,,ssd_cin_episodes,cine_referral_date,ssd_cin_episodes.cine_referral_date,3,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_episodes.sql,,ssd_cin_episodes,cine_cin_primary_need_code,ssd_cin_episodes.cine_cin_primary_need_code,4,varchar,3,varchar(3),3,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_episodes.sql,,ssd_cin_episodes,cine_referral_source_code,ssd_cin_episodes.cine_referral_source_code,5,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_episodes.sql,,ssd_cin_episodes,cine_referral_source_desc,ssd_cin_episodes.cine_referral_source_desc,6,varchar,255,varchar(255),255,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_episodes.sql,,ssd_cin_episodes,cine_referral_outcome_json,ssd_cin_episodes.cine_referral_outcome_json,7,varchar,4000,varchar(4000),4000,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_episodes.sql,,ssd_cin_episodes,cine_referral_nfa,ssd_cin_episodes.cine_referral_nfa,8,char,1,char(1),1,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_episodes.sql,,ssd_cin_episodes,cine_close_reason,ssd_cin_episodes.cine_close_reason,9,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_episodes.sql,,ssd_cin_episodes,cine_close_date,ssd_cin_episodes.cine_close_date,10,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_episodes.sql,,ssd_cin_episodes,cine_referral_team,ssd_cin_episodes.cine_referral_team,11,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_episodes.sql,,ssd_cin_episodes,cine_referral_worker_id,ssd_cin_episodes.cine_referral_worker_id,12,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_plans.sql,,ssd_cin_plans,cinp_cin_plan_id,ssd_cin_plans.cinp_cin_plan_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_plans.sql,,ssd_cin_plans,cinp_referral_id,ssd_cin_plans.cinp_referral_id,2,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_plans.sql,,ssd_cin_plans,cinp_person_id,ssd_cin_plans.cinp_person_id,3,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_plans.sql,,ssd_cin_plans,cinp_cin_plan_start_date,ssd_cin_plans.cinp_cin_plan_start_date,4,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_plans.sql,,ssd_cin_plans,cinp_cin_plan_end_date,ssd_cin_plans.cinp_cin_plan_end_date,5,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_plans.sql,,ssd_cin_plans,cinp_cin_plan_team,ssd_cin_plans.cinp_cin_plan_team,6,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_plans.sql,,ssd_cin_plans,cinp_cin_plan_worker_id,ssd_cin_plans.cinp_cin_plan_worker_id,7,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_visits.sql,,ssd_cin_visits,cinv_cin_visit_id,ssd_cin_visits.cinv_cin_visit_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_visits.sql,,ssd_cin_visits,cinv_person_id,ssd_cin_visits.cinv_person_id,2,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_visits.sql,,ssd_cin_visits,cinv_cin_visit_date,ssd_cin_visits.cinv_cin_visit_date,3,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_visits.sql,,ssd_cin_visits,cinv_cin_visit_seen,ssd_cin_visits.cinv_cin_visit_seen,4,char,1,char(1),1,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_visits.sql,,ssd_cin_visits,cinv_cin_visit_seen_alone,ssd_cin_visits.cinv_cin_visit_seen_alone,5,char,1,char(1),1,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cin_visits.sql,,ssd_cin_visits,cinv_cin_visit_bedroom,ssd_cin_visits.cinv_cin_visit_bedroom,6,char,1,char(1),1,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_care_plan v0.1 - IN DEV.sql,,ssd_cla_care_plan,lacp_table_id,ssd_cla_care_plan.lacp_table_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_care_plan v0.1 - IN DEV.sql,,ssd_cla_care_plan,lacp_person_id,ssd_cla_care_plan.lacp_person_id,2,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_care_plan v0.1 - IN DEV.sql,,ssd_cla_care_plan,lacp_cla_care_plan_start_date,ssd_cla_care_plan.lacp_cla_care_plan_start_date,3,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_care_plan v0.1 - IN DEV.sql,,ssd_cla_care_plan,lacp_cla_care_plan_end_date,ssd_cla_care_plan.lacp_cla_care_plan_end_date,4,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_care_plan v0.1 - IN DEV.sql,,ssd_cla_care_plan,lacp_cla_care_plan_json,ssd_cla_care_plan.lacp_cla_care_plan_json,5,varchar,1000,varchar(1000),1000,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_convictions.sql,,ssd_cla_convictions,clac_cla_conviction_id,ssd_cla_convictions.clac_cla_conviction_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_convictions.sql,,ssd_cla_convictions,clac_person_id,ssd_cla_convictions.clac_person_id,2,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_convictions.sql,,ssd_cla_convictions,clac_cla_conviction_date,ssd_cla_convictions.clac_cla_conviction_date,3,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_convictions.sql,,ssd_cla_convictions,clac_cla_conviction_offence,ssd_cla_convictions.clac_cla_conviction_offence,4,varchar,1000,varchar(1000),1000,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_episodes.sql,,ssd_cla_episodes,clae_cla_episode_id,ssd_cla_episodes.clae_cla_episode_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_episodes.sql,,ssd_cla_episodes,clae_person_id,ssd_cla_episodes.clae_person_id,2,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_episodes.sql,,ssd_cla_episodes,clae_cla_placement_id,ssd_cla_episodes.clae_cla_placement_id,3,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_episodes.sql,,ssd_cla_episodes,clae_cla_episode_start_date,ssd_cla_episodes.clae_cla_episode_start_date,4,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_episodes.sql,,ssd_cla_episodes,clae_cla_episode_start_reason,ssd_cla_episodes.clae_cla_episode_start_reason,5,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_episodes.sql,,ssd_cla_episodes,clae_cla_primary_need_code,ssd_cla_episodes.clae_cla_primary_need_code,6,varchar,3,varchar(3),3,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_episodes.sql,,ssd_cla_episodes,clae_cla_episode_ceased_date,ssd_cla_episodes.clae_cla_episode_ceased_date,7,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_episodes.sql,,ssd_cla_episodes,clae_cla_episode_ceased_reason,ssd_cla_episodes.clae_cla_episode_ceased_reason,8,varchar,255,varchar(255),255,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_episodes.sql,,ssd_cla_episodes,clae_cla_id,ssd_cla_episodes.clae_cla_id,9,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_episodes.sql,,ssd_cla_episodes,clae_referral_id,ssd_cla_episodes.clae_referral_id,10,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_episodes.sql,,ssd_cla_episodes,clae_cla_last_iro_contact_date,ssd_cla_episodes.clae_cla_last_iro_contact_date,11,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_episodes.sql,,ssd_cla_episodes,clae_entered_care_date,ssd_cla_episodes.clae_entered_care_date,12,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_health.sql,,ssd_cla_health,clah_health_check_id,ssd_cla_health.clah_health_check_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_health.sql,,ssd_cla_health,clah_person_id,ssd_cla_health.clah_person_id,2,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_health.sql,,ssd_cla_health,clah_health_check_type,ssd_cla_health.clah_health_check_type,3,varchar,500,varchar(500),500,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_health.sql,,ssd_cla_health,clah_health_check_date,ssd_cla_health.clah_health_check_date,4,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_health.sql,,ssd_cla_health,clah_health_check_status,ssd_cla_health.clah_health_check_status,5,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_immunisations.sql,,ssd_cla_immunisations,clai_person_id,ssd_cla_immunisations.clai_person_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_immunisations.sql,,ssd_cla_immunisations,clai_immunisations_status,ssd_cla_immunisations.clai_immunisations_status,2,char,1,char(1),1,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_immunisations.sql,,ssd_cla_immunisations,clai_immunisations_status_date,ssd_cla_immunisations.clai_immunisations_status_date,3,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_placement.sql,,ssd_cla_placement,clap_cla_placement_id,ssd_cla_placement.clap_cla_placement_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_placement.sql,,ssd_cla_placement,clap_cla_id,ssd_cla_placement.clap_cla_id,2,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_placement.sql,,ssd_cla_placement,clap_person_id,ssd_cla_placement.clap_person_id,3,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_placement.sql,,ssd_cla_placement,clap_cla_placement_start_date,ssd_cla_placement.clap_cla_placement_start_date,4,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_placement.sql,,ssd_cla_placement,clap_cla_placement_type,ssd_cla_placement.clap_cla_placement_type,5,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_placement.sql,,ssd_cla_placement,clap_cla_placement_urn,ssd_cla_placement.clap_cla_placement_urn,6,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_placement.sql,,ssd_cla_placement,clap_cla_placement_distance,ssd_cla_placement.clap_cla_placement_distance,7,double precision,,double precision,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_placement.sql,,ssd_cla_placement,clap_cla_placement_provider,ssd_cla_placement.clap_cla_placement_provider,8,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_placement.sql,,ssd_cla_placement,clap_cla_placement_postcode,ssd_cla_placement.clap_cla_placement_postcode,9,varchar,8,varchar(8),8,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_placement.sql,,ssd_cla_placement,clap_cla_placement_end_date,ssd_cla_placement.clap_cla_placement_end_date,10,timestamp,,timestamp,,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_placement.sql,,ssd_cla_placement,clap_cla_placement_change_reason,ssd_cla_placement.clap_cla_placement_change_reason,11,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_previous_permanence.sql,,ssd_cla_previous_permanence,lapp_table_id,ssd_cla_previous_permanence.lapp_table_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_previous_permanence.sql,,ssd_cla_previous_permanence,lapp_person_id,ssd_cla_previous_permanence.lapp_person_id,2,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_previous_permanence.sql,,ssd_cla_previous_permanence,lapp_previous_permanence_option,ssd_cla_previous_permanence.lapp_previous_permanence_option,3,varchar,200,varchar(200),200,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_previous_permanence.sql,,ssd_cla_previous_permanence,lapp_previous_permanence_la,ssd_cla_previous_permanence.lapp_previous_permanence_la,4,varchar,100,varchar(100),100,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_previous_permanence.sql,,ssd_cla_previous_permanence,lapp_previous_permanence_order_date,ssd_cla_previous_permanence.lapp_previous_permanence_order_date,5,varchar,10,varchar(10),10,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_reviews.sql,,ssd_cla_reviews,clar_cla_review_id,ssd_cla_reviews.clar_cla_review_id,1,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_reviews.sql,,ssd_cla_reviews,clar_cla_id,ssd_cla_reviews.clar_cla_id,2,varchar,48,varchar(48),48,,,
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_reviews.sql,,ssd_cla_reviews,clar_cla_review_due_date,ssd_cla_reviews.clar_cla_review_due_date,3,timestamp,,timestamp,,,,True
eclipse,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_reviews.sql,,ssd_cla_reviews,clar_cla_review_date,ssd_cla_reviews.clar_cla_review_date,4,timestamp,,timestamp,,,,True
